model,term,coef,std_err,p_value,ci_lower,ci_upper
ardl,exchange_rate_lag2.L0,-0.31842348323253433,1.0130035060431026,0.7543211722517956,,
ardl,exchange_rate_lag2.L1,0.2734356993742595,1.2174358484434908,0.8230292835518822,,
ardl,exchange_rate_lag2.L2,0.7742968722812664,3.663289302297466,0.8332944839765993,,
ardl,exchange_rate_lag2.L3,0.19272571744321865,3.317674359474784,0.9538632785067646,,
ardl,exchange_rate_lag2.L4,-1.1447093671417443,4.281732919614783,0.7900891649492533,,
ardl,renewable_energy_roll4_std_lag1.L0,-0.8098242594814757,1.656645538445105,0.6266841583474808,,
ardl,renewable_energy_roll4_std_lag1.L1,-0.05673847770045626,2.158627404568964,0.9791148243648531,,
ardl,renewable_energy_roll4_std_lag1.L2,0.2431514007477924,1.0742341603528471,0.8216748832947833,,
ardl,renewable_energy_roll4_std_lag1.L3,0.2751473260908073,0.7129274655026627,0.700862176827075,,
ardl,renewable_energy_roll4_std_lag1.L4,0.44706703258656155,0.7271124664593164,0.5409021401490545,,
ardl,renewable_energy_roll4_std_lag3.L0,0.24315140074777641,1.0742341603528462,0.8216748832947947,,
ardl,renewable_energy_roll4_std_lag3.L1,0.27514732609075665,0.7129274655026634,0.7008621768271275,,
ardl,renewable_energy_roll4_std_lag3.L2,0.4470670325866051,0.7271124664593077,0.5409021401490105,,
ardl,renewable_energy_roll4_std_lag3.L3,-0.19248207458498778,1.1416504381733739,0.8666602367365324,,
ardl,renewable_energy_roll4_std_lag3.L4,-0.04247720071111982,1.0412260763719197,0.9675901208924103,,
ardl,renewable_energy_roll4_std_lag4.L0,0.27514732609074866,0.712927465502675,0.7008621768271404,,
ardl,renewable_energy_roll4_std_lag4.L1,0.44706703258660196,0.7271124664593063,0.5409021401490125,,
ardl,renewable_energy_roll4_std_lag4.L2,-0.1924820745850112,1.1416504381733714,0.8666602367365159,,
ardl,renewable_energy_roll4_std_lag4.L3,-0.04247720071118044,1.0412260763719237,0.9675901208923641,,
ardl,renewable_energy_roll4_std_lag4.L4,-2.301578376731719,1.681756002026421,0.1760766100166637,,
ardl,forest_area_roll4_std_lag2.L0,10.507400739165412,18.558206531341508,0.5733109525866973,,
ardl,forest_area_roll4_std_lag2.L1,-8.09621930080209,19.03012575588442,0.6719874524510528,,
ardl,forest_area_roll4_std_lag2.L2,-4.738509647546051,13.538217761866466,0.727517543395634,,
